date	price	market_cap	total_volume	price_change_pct	market_cap_b	volume_b	year	month	month_name	quarter	day_of_week	ma_7	ma_30	ma_90	volatility_30d
10/16/2020	61.62616376	7395139651	996889481.4	9.04130149	7.395139651	0.996889481	2020	10	Oct	4	Friday	55.60434061	26.78778568	9.00243892	6069.825169
10/17/2020	64.43627732	7732353278	287422960.3	4.55993589	7.732353278	0.28742296	2020	10	Oct	4	Saturday	57.28266071	28.93166374	9.717151793	6069.770113
10/18/2020	65.07710841	7809253009	1066993183	0.994519107	7.809253009	1.066993183	2020	10	Oct	4	Sunday	58.99379137	31.09696406	10.43893831	6069.754182
10/19/2020	68.35713001	8202855601	570007031.4	5.04020797	8.202855601	0.570007031	2020	10	Oct	4	Monday	61.01815825	33.37176498	11.19719298	6069.695733
10/20/2020	68.87437828	8264925394	559952960.2	0.75668518	8.264925394	0.55995296	2020	10	Oct	4	Tuesday	62.955503	35.66383605	11.9611861	6069.686186
10/21/2020	73.6786021	8841432252	808554542.5	6.975342551	8.841432252	0.808554542	2020	10	Oct	4	Wednesday	65.50943	38.11609002	12.77847301	6069.635213
10/22/2020	76.29658582	9155590298	1308176584	3.553248361	9.155590298	1.308176584	2020	10	Oct	4	Thursday	68.33517796	40.65548912	13.62479738	6069.633437
10/23/2020	77.48676032	9298411238	332267230.5	1.559931532	9.298411238	0.332267231	2020	10	Oct	4	Friday	70.60097746	43.23435109	14.48435963	6069.658132
10/24/2020	80.43431424	9652117709	697536511.1	3.803945228	9.652117709	0.697536511	2020	10	Oct	4	Saturday	72.88641131	45.91122921	15.37672022	6069.670967
10/25/2020	76.99169786	9239003743	1226834729	-4.280034482	9.239003743	1.226834729	2020	10	Oct	4	Sunday	74.58849552	48.47344412	16.23093994	6069.684596
10/26/2020	74.99317851	8999181421	697675374	-2.595759545	8.999181421	0.697675374	2020	10	Oct	4	Monday	75.53650245	50.96907238	17.06298795	6069.696356
10/27/2020	72.82797391	8739356870	471041090.2	-2.887202059	8.73935687	0.47104109	2020	10	Oct	4	Tuesday	76.10130182	53.39279316	17.8709871	6069.673988
10/28/2020	74.58789419	8950547303	724773268.8	2.416544335	8.950547303	0.724773269	2020	10	Oct	4	Wednesday	76.23120069	55.87529721	18.69858625	6069.63933
10/29/2020	81.38163691	9765796429	744801161.9	9.108371793	9.765796429	0.744801162	2020	10	Oct	4	Thursday	76.95763656	58.58410753	19.60167632	6069.607531
10/30/2020	90.5581868	10866982416	1519746884	11.27594656	10.86698242	1.519746884	2020	10	Oct	4	Friday	78.8249832	61.5985376	20.60672337	6069.579403
10/31/2020	94.52220619	11342664743	1377363884	4.37731754	11.34266474	1.377363884	2020	10	Oct	4	Saturday	80.8375392	63.35664353	21.65582427	3.421015043
11/1/2020	98.09404416	11771285299	1066641677	3.778834742	11.7712853	1.066641677	2020	11	Nov	4	Sunday	83.8521601	65.22222149	22.74464055	3.404428352
11/2/2020	92.82245962	11138695154	1655259868	-5.374010815	11.13869515	1.655259868	2020	11	Nov	4	Monday	86.39920025	66.86931735	23.77487498	3.724968942
11/3/2020	92.34578598	11081494318	951161267.8	-0.513532646	11.08149432	0.951161268	2020	11	Nov	4	Tuesday	89.18745912	68.43938558	24.79979181	3.75538724
11/4/2020	90.95353386	10914424063	403708607.7	-1.507650958	10.91442406	0.403708608	2020	11	Nov	4	Wednesday	91.52540764	69.96761379	25.80928704	3.792355364
11/5/2020	90.16160969	10819393163	665099675.4	-0.870690921	10.81939316	0.665099675	2020	11	Nov	4	Thursday	92.77968947	71.39940342	26.8099181	3.814760042
11/6/2020	90.98935711	10918722854	898921611.8	0.918070811	10.91872285	0.898921612	2020	11	Nov	4	Friday	92.84128523	72.84475606	27.81974978	3.814437112
11/7/2020	90.69532144	10883438572	531419965.8	-0.323153925	10.88343857	0.531419966	2020	11	Nov	4	Saturday	92.29458741	74.23759163	28.82631236	3.842006881
11/8/2020	85.09507788	10211409345	1467459327	-6.174787709	10.21140935	1.467459327	2020	11	Nov	4	Sunday	90.43759222	75.36305016	29.77061539	4.09114118
11/9/2020	89.02485492	10682982591	1303557489	4.618101476	10.68298259	1.303557489	2020	11	Nov	4	Monday	89.89507727	76.57427744	30.75857017	4.121317474
11/10/2020	86.57717548	10389261058	646154523.4	-2.749433792	10.38926106	0.646154523	2020	11	Nov	4	Tuesday	89.07099005	77.69021016	31.71928023	4.202323236
11/11/2020	88.71618154	10645941785	1074138734	2.470635069	10.64594178	1.074138734	2020	11	Nov	4	Wednesday	88.75136829	78.84119749	32.70374121	4.204146954
11/12/2020	97.81255943	11737507131	1368286969	10.25334695	11.73750713	1.368286969	2020	11	Nov	4	Thursday	89.84436111	80.25785063	33.78930264	4.482521572
11/13/2020	95.65435615	11478522738	1640894673	-2.206468469	11.47852274	1.640894673	2020	11	Nov	4	Friday	90.51078955	81.58629207	34.85086465	4.54443548
11/14/2020	87.69058205	10522869846	1428966179	-8.325573886	10.52286985	1.428966179	2020	11	Nov	4	Saturday	90.08154106	82.62543313	35.8239956	4.913743432
11/15/2020	87.92506623	10551007947	968825911.1	0.267399499	10.55100795	0.968825911	2020	11	Nov	4	Sunday	90.48582511	83.50206321	36.79972546	4.711904136
11/16/2020	93.17358385	11180830062	1374776018	5.969307554	11.18083006	1.374776018	2020	11	Nov	4	Monday	91.07850067	84.45997343	37.83377258	4.752406743
11/17/2020	102.1634257	12259611081	1194789459	9.648487751	12.25961108	1.194789459	2020	11	Nov	4	Tuesday	93.30510784	85.69618401	38.96771569	4.987281331
11/18/2020	98.5935851	11831230212	1139636942	-3.494245178	11.83123021	1.139636942	2020	11	Nov	4	Wednesday	94.7161655	86.70406584	40.0619989	5.029445082
11/19/2020	101.9346034	12232152408	535389506.9	3.388677162	12.23215241	0.535389507	2020	11	Nov	4	Thursday	95.30502892	87.80607335	41.19349051	5.041710301
11/20/2020	101.3949275	12167391302	549193688.2	-0.529433443	12.1673913	0.549193688	2020	11	Nov	4	Friday	96.12511054	88.72995086	42.31900883	4.942595112
11/21/2020	102.3030616	12276367387	1148380926	0.895640505	12.27636739	1.148380926	2020	11	Nov	4	Saturday	98.21260762	89.59683338	43.45461238	4.922476549
11/22/2020	115.2060015	13824720181	860773880.6	12.61246707	13.82472018	0.860773881	2020	11	Nov	4	Sunday	102.1098841	90.85414142	44.73357378	5.353071591
11/23/2020	109.8888109	13186657314	428888490.3	-4.61537636	13.18665731	0.42888849	2020	11	Nov	4	Monday	104.4977737	91.83595798	45.95349874	5.446147705
11/24/2020	112.4316514	13491798164	1575042022	2.314012131	13.49179816	1.575042022	2020	11	Nov	4	Tuesday	105.9646631	93.01728977	47.20162122	5.350195342
11/25/2020	116.0062601	13920751208	471891075.8	3.179361556	13.92075121	0.471891076	2020	11	Nov	4	Wednesday	108.4521881	94.38439248	48.48949857	5.304992004
11/26/2020	122.674405	14720928606	1493191204	5.748090647	14.72092861	1.493191204	2020	11	Nov	4	Thursday	111.4150169	96.04594019	49.85142255	5.287515647
11/27/2020	124.6838557	14962062681	1416956042	1.638035765	14.96206268	1.416956042	2020	11	Nov	4	Friday	114.7420066	97.71580557	51.23565322	5.286728354
11/28/2020	127.7793345	15333520135	2242646352	2.482662057	15.33352013	2.242646352	2020	11	Nov	4	Saturday	118.3814742	99.26239549	52.65430622	5.108853216
11/29/2020	127.3216073	15278592879	1346129237	-0.358216865	15.27859288	1.346129237	2020	11	Nov	4	Sunday	120.112275	100.4878428	54.06778993	4.783244701
11/30/2020	130.2476037	15629712443	588180032.7	2.298114531	15.62971244	0.588180033	2020	11	Nov	4	Monday	123.0206739	101.6786894	55.51383954	4.75133473
12/1/2020	130.0016102	15600193219	1500778464	-0.188866068	15.60019322	1.500778464	2020	12	Dec	4	Tuesday	125.5306681	102.742275	56.95711179	4.731718343
12/2/2020	134.845647	16181477637	2118665794	3.726136013	16.18147764	2.118665794	2020	12	Dec	4	Wednesday	128.222009	104.1430479	58.45415684	4.595487197
12/3/2020	134.4179115	16130149374	2413423824	-0.317203804	16.13014937	2.413423824	2020	12	Dec	4	Thursday	129.8996528	105.5454521	59.94648088	4.592877445
12/4/2020	138.0386479	16564637744	1352356586	2.693641326	16.56463774	1.352356586	2020	12	Dec	4	Friday	131.8074803	107.1149559	61.47896483	4.566433404
12/5/2020	139.4561432	16734737180	1145255948	1.026882926	16.73473718	1.145255948	2020	12	Dec	4	Saturday	133.4755958	108.758107	63.02721019	4.545572685
12/6/2020	147.5360231	17704322774	2457331597	5.79385014	17.70432277	2.457331597	2020	12	Dec	4	Sunday	136.3633695	110.6429958	64.665216	4.608478388
12/7/2020	148.8876818	17866521813	946015454.9	0.916155005	17.86652181	0.946015455	2020	12	Dec	4	Monday	139.0262378	112.5827412	66.3182255	4.595023063
12/8/2020	140.238423	16828610760	1747675962	-5.809250757	16.82861076	1.747675962	2020	12	Dec	4	Tuesday	140.4886396	114.4208527	67.87513779	4.573675418
12/9/2020	149.1262833	17895153992	1408093271	6.337678418	17.89515399	1.408093271	2020	12	Dec	4	Wednesday	142.5287305	116.4242336	69.53076015	4.621023282
12/10/2020	145.3926991	17447123898	609426010.3	-2.503639222	17.4471239	0.60942601	2020	12	Dec	4	Thursday	144.0965573	118.3847511	71.14485376	4.612824334
12/11/2020	143.1746637	17180959648	1231438701	-1.525548	17.18095965	1.231438701	2020	12	Dec	4	Friday	144.8302739	120.2000338	72.73439452	4.651633449
12/12/2020	141.305158	16956618956	1048384048	-1.305751811	16.95661896	1.048384048	2020	12	Dec	4	Saturday	145.0944189	121.6497871	74.30309261	4.391047977
12/13/2020	150.8806898	18105682771	2033828337	6.77649134	18.10568277	2.033828337	2020	12	Dec	4	Sunday	145.5722284	123.4906649	75.97827167	4.447824973
12/14/2020	139.9886572	16798638864	2416565837	-7.218970549	16.79863886	2.416565837	2020	12	Dec	4	Monday	144.3009392	125.2339341	77.53237314	4.366301508
12/15/2020	160.3695655	19244347856	1196337634	14.55897118	19.24434786	1.196337634	2020	12	Dec	4	Tuesday	147.1768166	127.6487507	79.31286653	4.94962384
12/16/2020	169.0247388	20282968659	2583561645	5.397017406	20.28296866	2.583561645	2020	12	Dec	4	Wednesday	150.0194532	130.1771225	81.18958657	4.93543066
12/17/2020	172.295397	20675447645	757614109	1.935017463	20.67544764	0.757614109	2020	12	Dec	4	Thursday	153.8626957	132.5148549	83.10266766	4.726123601
12/18/2020	173.6715606	20840587271	1970988563	0.79872334	20.84058727	1.970988563	2020	12	Dec	4	Friday	158.2193953	135.0174541	85.03109498	4.622210753
12/19/2020	177.4442319	21293307831	819068541.8	2.172302316	21.29330783	0.819068542	2020	12	Dec	4	Saturday	163.3821201	137.5344417	87.00145037	4.614982602
12/20/2020	183.0003477	21960041721	3120169666	3.131189832	21.96004172	3.120169666	2020	12	Dec	4	Sunday	167.9706427	140.2546224	89.03355443	4.595125314
12/21/2020	189.6543899	22758526783	2775678941	3.636081717	22.75852678	2.775678941	2020	12	Dec	4	Monday	175.0657473	143.1663333	91.13955195	4.597877432
12/22/2020	195.8317167	23499806009	2560397613	3.257149433	23.49980601	2.560397613	2020	12	Dec	4	Tuesday	180.1317689	145.8538572	93.31411656	4.162379503
12/23/2020	198.4604398	23815252771	3069013653	1.342337729	23.81525277	3.069013653	2020	12	Dec	4	Wednesday	184.3368691	148.8062448	95.51781066	3.980649821
12/24/2020	198.8142931	23857715174	2569532598	0.178299192	23.85771517	2.569532598	2020	12	Dec	4	Thursday	188.1252828	151.6856662	97.72546669	3.995103509
12/25/2020	199.5212188	23942546255	3502155913	0.355570848	23.94254625	3.502155913	2020	12	Dec	4	Friday	191.8180911	154.4694982	99.94098767	3.999456454
12/26/2020	199.8668225	23984018696	2774350253	0.173216503	23.9840187	2.774350253	2020	12	Dec	4	Saturday	195.0213183	157.0425787	102.1604374	3.943575565
12/27/2020	211.1263909	25335166913	3571220633	5.633535541	25.33516691	3.571220633	2020	12	Dec	4	Sunday	199.0393245	159.9239966	104.5050331	4.00789115
12/28/2020	218.2373535	26188482425	2410802409	3.368106925	26.18848242	2.410802409	2020	12	Dec	4	Monday	203.1226051	162.9392639	106.928589	4.015989972
12/29/2020	195.8368689	23500424266	1035140333	-10.26427616	23.50042427	1.035140333	2020	12	Dec	4	Tuesday	203.1233411	165.2231059	109.1031621	4.574441825
12/30/2020	202.9102559	24349230712	2273763465	3.611877113	24.34923071	2.273763465	2020	12	Dec	4	Wednesday	203.7590291	167.6451943	110.8935091	4.588160469
12/31/2020	206.382564	24765907686	1120031720	1.711253134	24.76590769	1.12003172	2020	12	Dec	4	Thursday	204.8402107	170.1912261	112.7185742	4.575862268
1/1/2021	208.1159079	24973908950	2524842653	0.839869336	24.97390895	2.524842653	2021	1	Jan	1	Friday	206.0680234	172.6335682	114.5486445	4.561087084
1/2/2021	206.7687733	24812252800	2180976359	-0.647300148	24.8122528	2.180976359	2021	1	Jan	1	Saturday	207.0540164	175.0452636	116.3433671	4.5661589
1/3/2021	218.2296839	26187562063	2742074686	5.542863332	26.18756206	2.742074686	2021	1	Jan	1	Sunday	208.0687725	177.7182981	118.2669559	4.620171095
1/4/2021	228.6902368	27442828412	856370961.6	4.793368494	27.44282841	0.856370962	2021	1	Jan	1	Monday	209.5620415	180.6927679	120.2834261	4.653969162
1/5/2021	223.7009978	26844119736	1432962171	-2.181658055	26.84411974	1.432962171	2021	1	Jan	1	Tuesday	213.5426314	183.2316004	122.2397841	4.643745764
1/6/2021	229.3818757	27525825083	2448687816	2.539496001	27.52582508	2.448687816	2021	1	Jan	1	Wednesday	217.3242913	185.9147402	124.2450243	4.646160992
1/7/2021	222.5735022	26708820269	3847684063	-2.968139236	26.70882027	3.847684063	2021	1	Jan	1	Thursday	219.6372825	188.6592428	126.1477152	4.518079042
1/8/2021	212.4589426	25495073117	1938469057	-4.544368263	25.49507312	1.938469057	2021	1	Jan	1	Friday	220.257716	190.7703315	127.9229475	4.565268584
1/9/2021	208.992358	25079082962	2029515839	-1.631649192	25.07908296	2.029515839	2021	1	Jan	1	Saturday	220.575371	192.8903201	129.6550938	4.543027416
1/10/2021	218.1872094	26182465134	3030974606	4.399611314	26.18246513	3.030974606	2021	1	Jan	1	Sunday	220.5693032	195.3907383	131.4773232	4.544051637
1/11/2021	228.6018301	27432219614	2810571651	4.77324986	27.43221961	2.810571651	2021	1	Jan	1	Monday	220.5566737	198.3006273	133.402755	4.549557448
1/12/2021	235.3214838	28238578057	1860107272	2.939457521	28.23857806	1.860107272	2021	1	Jan	1	Tuesday	222.2167431	201.1153205	135.3974258	4.455335731
1/13/2021	244.2882289	29314587469	2324587203	3.810423493	29.31458747	2.324587203	2021	1	Jan	1	Wednesday	224.3462222	204.5919729	137.48378	4.148027069
1/14/2021	251.4726023	30176712280	1693637072	2.940941303	30.17671228	1.693637072	2021	1	Jan	1	Thursday	228.474665	207.6287408	139.5931849	3.40688661
1/15/2021	247.1411047	29656932565	4327615969	-1.722453093	29.65693257	4.327615969	2021	1	Jan	1	Friday	233.4292596	210.2326196	141.6232385	3.378824799
1/16/2021	253.5264943	30423179315	1389612965	2.583701967	30.42317932	1.389612965	2021	1	Jan	1	Saturday	239.7912791	212.9403229	143.7171206	3.384894985
1/17/2021	263.9249463	31670993556	2363302656	4.101524788	31.67099356	2.363302656	2021	1	Jan	1	Sunday	246.3252415	215.9487691	145.8900963	3.419796567
1/18/2021	274.2294848	32907538174	1089261781	3.904344257	32.90753817	1.089261781	2021	1	Jan	1	Monday	252.8434779	219.1749442	148.1718197	3.446707403
1/19/2021	289.9186119	34790233433	1969598238	5.721167134	34.79023343	1.969598238	2021	1	Jan	1	Tuesday	260.6430676	222.7388863	150.5744865	3.520104438
1/20/2021	300.6542838	36078514053	4461344094	3.702995046	36.07851405	4.461344094	2021	1	Jan	1	Wednesday	268.6953612	226.4388828	153.0673498	3.52145567
1/21/2021	307.3535069	36882420829	1996852174	2.228214761	36.88242083	1.996852174	2021	1	Jan	1	Thursday	276.6783475	230.1562758	155.6214248	3.509839445
1/22/2021	323.3501543	38802018512	1536855151	5.204641235	38.80201851	1.536855151	2021	1	Jan	1	Friday	287.5653546	234.3192663	158.3204897	3.57132664
1/23/2021	325.5638054	39067656653	3396322571	0.684598768	39.06765665	3.396322571	2021	1	Jan	1	Saturday	297.8563991	238.54425	161.082402	3.565062571
1/24/2021	316.7522527	38010270319	1185780106	-2.706551722	38.01027032	1.185780106	2021	1	Jan	1	Sunday	305.4031571	242.4519511	163.7686139	3.648341414
1/25/2021	317.1539441	38058473297	1528882650	0.126815668	38.0584733	1.52888265	2021	1	Jan	1	Monday	311.5352227	246.3615218	166.4833469	3.648984852
1/26/2021	310.2366572	37228398861	4724846126	-2.181050275	37.22839886	4.724846126	2021	1	Jan	1	Tuesday	314.4378006	249.6651974	169.1016665	3.63122089
1/27/2021	304.3040431	36516485169	4476073950	-1.912286623	36.51648517	4.47607395	2021	1	Jan	1	Wednesday	314.9591948	252.534087	171.5785821	3.65820416
1/28/2021	304.8747619	36584971422	5115188454	0.187548863	36.58497142	5.115188454	2021	1	Jan	1	Thursday	314.6050884	256.1686835	173.9598774	2.962192484
1/29/2021	297.6191854	35714302249	4733639774	-2.379854732	35.71430225	4.733639774	2021	1	Jan	1	Friday	310.9292357	259.3256478	176.2165105	3.018334952
1/30/2021	296.2084367	35545012400	3980368436	-0.474011357	35.5450124	3.980368436	2021	1	Jan	1	Saturday	306.7356116	262.3198435	178.4177815	3.035106314
1/31/2021	276.6748611	33200983332	1204529779	-6.594537208	33.20098333	1.204529779	2021	1	Jan	1	Sunday	301.0102699	264.605142	180.460586	3.356709378
2/1/2021	281.1411119	33736933430	4181417408	1.614259712	33.73693343	4.181417408	2021	2	Feb	1	Monday	295.8655796	267.0842199	182.5583118	3.343621385
2/2/2021	283.254316	33990517923	4468437582	0.75165247	33.99051792	4.468437582	2021	2	Feb	1	Tuesday	292.0109594	269.2517077	184.6949872	3.235964815
2/3/2021	276.1821408	33141856898	4172223642	-2.496758145	33.1418569	4.172223642	2021	2	Feb	1	Wednesday	287.9935448	270.8347711	186.761882	3.208966256
2/4/2021	285.6561186	34278734236	3119964153	3.430336874	34.27873424	3.119964153	2021	2	Feb	1	Thursday	285.2480244	272.8999418	188.924846	3.199913466
2/5/2021	298.7507571	35850090853	2077448975	4.58405671	35.85009085	2.077448975	2021	2	Feb	1	Friday	285.4096775	275.2122379	191.2365731	3.25799117
2/6/2021	282.1914388	33862972659	4450935482	-5.542853998	33.86297266	4.450935482	2021	2	Feb	1	Saturday	283.4072492	277.1995024	193.4265326	3.395395452
2/7/2021	275.7007383	33084088601	3879424917	-2.300105384	33.0840886	3.879424917	2021	2	Feb	1	Sunday	283.2680888	279.3075623	195.5007091	3.295703518
2/8/2021	269.2797764	32313573173	4772434952	-2.328960721	32.31357317	4.772434952	2021	2	Feb	1	Monday	281.5736123	281.3171429	197.530738	3.316747817
2/9/2021	261.2080363	31344964354	1525970402	-2.997529286	31.34496435	1.525970402	2021	2	Feb	1	Tuesday	278.4241438	282.7511705	199.4473142	3.322690611
2/10/2021	271.9507007	32634084080	1862745360	4.112685254	32.63408408	1.86274536	2021	2	Feb	1	Wednesday	277.8196523	284.1961328	201.3821824	3.296545244
2/11/2021	271.7697278	32612367334	1807239708	-0.066546212	32.61236733	1.807239708	2021	2	Feb	1	Thursday	275.8358822	285.4110743	203.3390199	3.269598763
2/12/2021	270.8120547	32497446560	4065585646	-0.352384027	32.49744656	4.065585646	2021	2	Feb	1	Friday	271.844639	286.2952018	205.3737029	3.21355844
2/13/2021	251.7117797	30205413566	1583635870	-7.052963345	30.20541357	1.58363587	2021	2	Feb	1	Saturday	267.490402	286.3031744	207.1935553	3.449763907
2/14/2021	259.9994746	31199936954	1185572007	3.292533589	31.19993695	1.185572007	2021	2	Feb	1	Sunday	265.2473643	286.7317867	209.0471763	3.481721377
2/15/2021	249.1492054	29897904648	4479522233	-4.173188901	29.89790465	4.479522233	2021	2	Feb	1	Monday	262.3715684	286.5858771	210.6803516	3.542113718
2/16/2021	251.478323	30177398759	995192229.1	0.934828427	30.17739876	0.995192229	2021	2	Feb	1	Tuesday	260.9816094	286.1709896	212.3790709	3.462041383
2/17/2021	256.0377085	30724525018	4001232993	1.813033201	30.72452502	4.001232993	2021	2	Feb	1	Wednesday	258.7083248	285.5645971	214.0913277	3.399058297
2/18/2021	272.2143063	32665716758	2412167874	6.318052888	32.66571676	2.412167874	2021	2	Feb	1	Thursday	258.771836	284.9744536	215.9893208	3.436288195
2/19/2021	260.0935855	31211230263	4088479377	-4.452639157	31.21123026	4.088479377	2021	2	Feb	1	Friday	257.2406261	283.6224303	217.7425488	3.443356112
2/20/2021	232.0684112	27848209342	2688868786	-10.77503479	27.84820934	2.688868786	2021	2	Feb	1	Saturday	254.4344306	281.1129271	219.04102	3.887690994
2/21/2021	235.3618813	28243425752	3903121335	1.419180689	28.24342575	3.903121335	2021	2	Feb	1	Sunday	250.9147745	278.1799847	220.4351652	3.742875246
2/22/2021	254.6398067	30556776801	4312879987	8.190759398	30.5567768	4.312879987	2021	2	Feb	1	Monday	251.6991461	275.8158514	222.0152559	4.092790466
2/23/2021	269.3686367	32324236408	1005018104	5.784182077	32.32423641	1.005018104	2021	2	Feb	1	Tuesday	254.2549052	274.2363975	223.7192823	4.242498156
2/24/2021	273.4470972	32813651662	1281355415	1.514081408	32.81365166	1.281355415	2021	2	Feb	1	Wednesday	256.7419607	272.7795026	225.3945344	4.256547081
2/25/2021	269.9001414	32388016974	1944675243	-1.297126855	32.38801697	1.944675243	2021	2	Feb	1	Thursday	256.4113657	271.4349521	227.0080487	4.246873571
2/26/2021	280.5957373	33671488479	3714566214	3.962797434	33.67148848	3.714566214	2021	2	Feb	1	Friday	259.3402445	270.6446752	228.7060087	4.308550602
2/27/2021	271.6515597	32598187169	4452673213	-3.187567163	32.59818717	4.452673213	2021	2	Feb	1	Saturday	264.9949801	269.5372352	230.3096749	4.342576033
2/28/2021	278.6874802	33442497626	2849067843	2.590053407	33.44249763	2.849067843	2021	2	Feb	1	Sunday	271.1843513	268.9061783	231.9590068	4.354947065
3/1/2021	286.2301018	34347612212	3532197633	2.706480226	34.34761221	3.532197633	2021	3	Mar	1	Monday	275.6972506	268.5735672	233.6948789	4.384793242
3/2/2021	300.5640037	36067680444	1897880708	5.007824771	36.06768044	1.897880708	2021	3	Mar	1	Tuesday	280.1537316	269.3698719	235.536194	4.295678107
3/3/2021	337.8066873	40536802471	5131797859	12.39093275	40.53680247	5.131797859	2021	3	Mar	1	Wednesday	289.3479588	271.2587244	237.7960693	4.82195292
3/4/2021	345.353257	41442390842	6053878485	2.233990636	41.44239084	6.053878485	2021	3	Mar	1	Thursday	300.1269753	273.3286891	240.099565	4.829813378
3/5/2021	340.5553588	40866643055	2543207698	-1.389272617	40.86664305	2.543207698	2021	3	Mar	1	Friday	308.6926355	275.4744631	242.3340007	4.808124281
3/6/2021	342.3708364	41084500364	3672096250	0.533093233	41.08450036	3.67209625	2021	3	Mar	1	Saturday	318.7953893	277.3649537	244.498832	4.782755935
3/7/2021	321.0005429	38520065150	1553665737	-6.241855665	38.52006515	1.553665737	2021	3	Mar	1	Sunday	324.8401125	278.1066132	246.4111971	4.888076977
3/8/2021	314.171059	37700527085	3660585412	-2.127561472	37.70052709	3.660585412	2021	3	Mar	1	Monday	328.8316779	279.1726005	248.3437819	4.784659477
3/9/2021	311.0090059	37321080706	3371362990	-1.006474998	37.32108071	3.37136299	2021	3	Mar	1	Tuesday	330.323821	280.3495428	250.1424788	4.764632748
3/10/2021	306.4597461	36775169532	1740656229	-1.462742138	36.77516953	1.740656229	2021	3	Mar	1	Wednesday	325.8456866	281.5888751	251.9321127	4.749424047
3/11/2021	310.250953	37230114361	3091884511	1.237097842	37.23011436	3.091884511	2021	3	Mar	1	Thursday	320.8310717	283.223639	253.7885159	4.703343736
3/12/2021	302.0699694	36248396334	2540742831	-2.636892322	36.24839633	2.540742831	2021	3	Mar	1	Friday	315.333159	284.2276146	255.5747916	4.694997426
3/13/2021	317.871512	38144581437	3532939881	5.231086877	38.14458144	3.532939881	2021	3	Mar	1	Saturday	311.8332555	285.7643408	257.4302452	4.773600199
3/14/2021	319.8258153	38379097836	3848599140	0.614809206	38.37909784	3.84859914	2021	3	Mar	1	Sunday	311.6654373	287.3981328	259.4284358	4.769977054
3/15/2021	321.6613885	38599366617	1197331873	0.573929023	38.59936662	1.197331873	2021	3	Mar	1	Monday	312.7354843	289.7297864	261.2205672	4.542212636
3/16/2021	319.4026986	38328323830	4650019765	-0.702194909	38.32832383	4.650019765	2021	3	Mar	1	Tuesday	313.9345833	291.7098939	262.8914334	4.52879453
3/17/2021	323.3398107	38800777285	4483884367	1.23264836	38.80077728	4.483884367	2021	3	Mar	1	Wednesday	316.3460211	294.182914	264.5697047	4.431130964
3/18/2021	336.2066298	40344795582	2983673793	3.979348881	40.34479558	2.983673793	2021	3	Mar	1	Thursday	320.0539749	297.0071909	266.3756499	4.465102498
3/19/2021	326.6972398	39203668779	1425144010	-2.8284362	39.20366878	1.42514401	2021	3	Mar	1	Friday	323.5721564	299.3625087	268.0340166	4.518507688
3/20/2021	320.1141147	38413693760	4632380500	-2.015053804	38.41369376	4.6323805	2021	3	Mar	1	Saturday	323.8925282	300.9591689	269.5575029	4.430097615
3/21/2021	318.1338694	38176064333	5521061335	-0.618606032	38.17606433	5.521061335	2021	3	Mar	1	Sunday	323.6508216	302.8938451	270.9850527	4.33246413
3/22/2021	303.2497967	36389975609	2140392555	-4.678556459	36.38997561	2.140392555	2021	3	Mar	1	Monday	321.0205943	305.2665579	272.1785869	3.89328761
3/23/2021	295.2085123	35425021471	2438054611	-2.651703175	35.42502147	2.438054611	2021	3	Mar	1	Tuesday	317.5642819	307.2614456	273.2535655	3.947548755
3/24/2021	291.3439738	34961276858	1819998304	-1.30908774	34.96127686	1.819998304	2021	3	Mar	1	Wednesday	312.9934481	308.4849179	274.2816731	3.710760309
3/25/2021	303.483753	36418050364	3613848167	4.166820086	36.41805036	3.613848167	2021	3	Mar	1	Thursday	308.3187514	309.6220884	275.4368123	3.642685978
3/26/2021	308.4793923	37017527080	1798347275	1.646097772	37.01752708	1.798347275	2021	3	Mar	1	Friday	305.7162018	310.7898316	276.6436187	3.644081834
3/27/2021	312.6861542	37522338499	2729497721	1.363709191	37.5223385	2.729497721	2021	3	Mar	1	Saturday	304.6550645	312.216032	277.7720605	3.632072351
3/28/2021	325.3866957	39046403482	4437294269	4.061753729	39.04640348	4.437294269	2021	3	Mar	1	Sunday	305.6911826	313.7090639	278.9626087	3.635318523
3/29/2021	325.4715703	39056588431	3796843984	0.026084218	39.05658843	3.796843984	2021	3	Mar	1	Monday	308.8657216	315.5030643	280.4029943	3.567891931
3/30/2021	332.4956842	39899482109	3047343204	2.15813442	39.89948211	3.047343204	2021	3	Mar	1	Tuesday	314.1924605	317.2966711	281.8428324	3.560717093
3/31/2021	333.0221096	39962653153	3214194284	0.158325472	39.96265315	3.214194284	2021	3	Mar	1	Wednesday	320.1464799	318.8564047	283.2499385	3.5402995
4/1/2021	338.4959614	40619515370	3958506057	1.64369021	40.61951537	3.958506057	2021	4	Apr	2	Thursday	325.148224	320.1208033	284.6986057	3.446762164
4/2/2021	332.5761038	39909132456	1225360718	-1.748870973	39.90913246	1.225360718	2021	4	Apr	2	Friday	328.5906113	319.9464505	286.096465	2.627362329
4/3/2021	303.3724488	36404693860	1435116143	-8.78104429	36.40469386	1.435116143	2021	4	Apr	2	Saturday	327.260082	318.5470902	287.0424957	3.039117458
4/4/2021	303.4490839	36413890070	4943220830	0.025261057	36.41389007	4.94322083	2021	4	Apr	2	Sunday	324.1261374	317.3102144	287.8731495	3.033979492
